subsample,n_estimators,max_depth,learning_rate,colsample_bytree,colsample_bylevel,roc_auc, F1,recall,precision
0.9,1000,20,0.2,0.9,0.6,0.56,0.216,0.173,0.288
0.8,1000,20,0.2,0.7,0.7,0.56,0.216,0.173,0.29
0.8,500,20,0.3,0.9,0.6,0.56,0.216,0.173,0.29
0.8,500,20,0.3,0.8,0.6,0.56,0.216,0.173,0.29
0.9,1000,20,0.2,0.9,0.6,0.56,0.216,0.173,0.288
0.9,1000,20,0.2,0.9,0.6,0.56,0.216,0.173,0.288
0.8,500,20,0.3,0.9,0.6,0.56,0.216,0.173,0.29
0.8,500,20,0.3,0.9,0.9,0.56,0.217,0.173,0.292
0.9,500,20,0.2,0.9,0.8,0.56,0.216,0.173,0.288
0.8,500,20,0.3,0.9,0.9,0.56,0.217,0.173,0.292
0.8,500,20,0.3,0.9,0.9,0.56,0.217,0.173,0.292
0.8,500,20,0.3,0.9,0.9,0.56,0.217,0.173,0.292
0.8,1000,20,0.3,0.7,0.8,0.56,0.217,0.173,0.293
0.9,1000,20,0.2,0.9,0.6,0.56,0.216,0.173,0.288
0.9,1000,20,0.2,0.9,0.6,0.56,0.216,0.173,0.288
0.8,1000,20,0.3,0.7,0.8,0.56,0.217,0.173,0.293
0.8,500,15,0.1,0.5,0.8,0.56,0.216,0.169,0.3
0.8,500,15,0.1,0.6,0.7,0.56,0.216,0.169,0.298
0.9,500,20,0.1,0.7,0.6,0.56,0.217,0.169,0.302
0.9,500,20,0.1,0.7,0.6,0.56,0.217,0.169,0.302
0.8,500,20,0.1,0.7,0.9,0.56,0.217,0.165,0.315
0.8,500,20,0.1,0.7,0.9,0.56,0.217,0.165,0.315
0.8,1000,6,0.2,0.7,0.8,0.559,0.215,0.211,0.22
0.8,1000,6,0.2,0.7,0.8,0.559,0.215,0.211,0.22
0.9,1000,6,0.2,0.8,0.8,0.559,0.217,0.208,0.226
0.9,1000,6,0.2,0.8,0.8,0.559,0.217,0.208,0.226
0.9,1000,6,0.2,0.8,0.8,0.559,0.217,0.208,0.226
0.9,1000,6,0.2,0.8,0.8,0.559,0.217,0.208,0.226
0.8,1000,6,0.2,0.8,0.9,0.559,0.216,0.204,0.23
0.8,1000,6,0.2,0.8,0.9,0.559,0.216,0.204,0.23
0.8,1000,6,0.2,0.8,0.9,0.559,0.216,0.204,0.23
0.8,1000,6,0.2,0.8,0.9,0.559,0.216,0.204,0.23
0.8,1000,6,0.4,0.8,0.9,0.559,0.216,0.201,0.235
0.8,1000,6,0.4,0.8,0.9,0.559,0.216,0.201,0.235
0.8,1000,6,0.4,0.8,0.9,0.559,0.216,0.201,0.235
0.8,1000,6,0.4,0.8,0.9,0.559,0.216,0.201,0.235
0.8,1000,6,0.3,0.9,0.8,0.559,0.216,0.201,0.234
0.8,1000,6,0.3,0.9,0.8,0.559,0.216,0.201,0.234
0.8,1000,6,0.3,0.9,0.8,0.559,0.216,0.201,0.234
0.8,1000,6,0.3,0.9,0.8,0.559,0.216,0.201,0.234
0.8,1000,6,0.4,0.8,0.9,0.559,0.216,0.201,0.235
0.8,1000,6,0.4,0.8,0.9,0.559,0.216,0.201,0.235
0.8,1000,6,0.4,0.8,0.9,0.559,0.216,0.201,0.235
0.8,1000,6,0.4,0.8,0.9,0.559,0.216,0.201,0.235
0.9,1000,6,0.4,0.9,0.6,0.559,0.215,0.197,0.237
0.9,1000,6,0.4,0.9,0.6,0.559,0.215,0.197,0.237
0.9,1000,6,0.4,0.9,0.6,0.559,0.215,0.197,0.237
0.9,1000,6,0.4,0.9,0.6,0.559,0.215,0.197,0.237
0.9,1000,6,0.4,0.9,0.6,0.559,0.215,0.197,0.237
0.9,1000,6,0.4,0.9,0.6,0.559,0.215,0.197,0.237
0.9,1000,6,0.4,0.9,0.6,0.559,0.215,0.197,0.237
0.9,1000,6,0.4,0.9,0.6,0.559,0.215,0.197,0.237
0.9,1000,6,0.4,0.9,0.6,0.559,0.215,0.197,0.237
0.9,1000,6,0.4,0.9,0.6,0.559,0.215,0.197,0.237
0.9,1000,6,0.4,0.9,0.6,0.559,0.215,0.197,0.237
0.9,1000,6,0.4,0.9,0.6,0.559,0.215,0.197,0.237
0.9,1000,6,0.4,0.9,0.6,0.559,0.215,0.197,0.237
0.9,1000,6,0.4,0.9,0.6,0.559,0.215,0.197,0.237
0.9,500,10,0.4,0.5,0.5,0.559,0.215,0.187,0.252
0.9,500,10,0.4,0.5,0.5,0.559,0.215,0.187,0.252
0.9,500,10,0.4,0.5,0.5,0.559,0.215,0.187,0.252
0.9,500,10,0.4,0.5,0.5,0.559,0.215,0.187,0.252
0.8,500,10,0.4,0.5,0.5,0.559,0.215,0.183,0.261
0.8,500,10,0.4,0.7,0.5,0.559,0.216,0.183,0.263
0.8,500,10,0.4,0.6,0.8,0.559,0.216,0.183,0.263
0.8,1000,10,0.4,0.8,0.5,0.559,0.215,0.183,0.261
0.8,1000,10,0.4,0.8,0.5,0.559,0.215,0.183,0.261
0.8,500,10,0.1,0.9,0.9,0.559,0.214,0.183,0.259
0.8,500,10,0.1,0.9,0.9,0.559,0.214,0.183,0.259
0.9,500,10,0.2,0.5,0.7,0.559,0.214,0.183,0.257
0.9,500,10,0.2,0.5,0.8,0.559,0.214,0.183,0.259
0.8,500,10,0.1,0.9,0.9,0.559,0.214,0.183,0.259
0.8,500,10,0.1,0.9,0.9,0.559,0.214,0.183,0.259
0.8,500,10,0.2,0.7,0.6,0.559,0.215,0.183,0.26
0.9,500,10,0.2,0.5,0.7,0.559,0.214,0.183,0.257
0.9,500,10,0.2,0.5,0.8,0.559,0.214,0.183,0.259
0.9,500,10,0.3,0.5,0.9,0.559,0.216,0.183,0.263
0.9,500,10,0.3,0.5,0.9,0.559,0.216,0.183,0.263
0.8,500,10,0.3,0.7,0.6,0.559,0.215,0.183,0.26
0.9,500,10,0.3,0.5,0.9,0.559,0.216,0.183,0.263
0.9,500,10,0.3,0.5,0.9,0.559,0.216,0.183,0.263
0.9,1000,10,0.3,0.6,0.7,0.559,0.215,0.183,0.26
0.9,1000,10,0.3,0.6,0.7,0.559,0.215,0.183,0.26
0.8,500,10,0.4,0.5,0.5,0.559,0.215,0.183,0.261
0.8,500,10,0.4,0.7,0.5,0.559,0.216,0.183,0.263
0.9,1000,10,0.3,0.6,0.7,0.559,0.215,0.183,0.26
0.9,1000,10,0.3,0.6,0.7,0.559,0.215,0.183,0.26
0.8,1000,10,0.3,0.8,0.6,0.559,0.216,0.183,0.263
0.8,500,10,0.4,0.6,0.8,0.559,0.216,0.183,0.263
0.8,1000,10,0.3,0.8,0.6,0.559,0.216,0.183,0.263
0.8,1000,10,0.3,0.9,0.8,0.559,0.216,0.183,0.263
0.8,1000,10,0.3,0.9,0.8,0.559,0.216,0.183,0.263
0.8,1000,10,0.4,0.8,0.5,0.559,0.215,0.183,0.261
0.8,1000,10,0.3,0.9,0.8,0.559,0.216,0.183,0.263
0.8,1000,10,0.4,0.8,0.5,0.559,0.215,0.183,0.261
0.8,1000,10,0.3,0.9,0.8,0.559,0.216,0.183,0.263
0.8,500,10,0.4,0.8,0.5,0.559,0.214,0.18,0.264
0.9,500,10,0.2,0.7,0.5,0.559,0.216,0.18,0.27
0.8,500,10,0.2,0.5,0.7,0.559,0.214,0.18,0.264
0.8,500,10,0.2,0.6,0.6,0.559,0.214,0.18,0.264
0.8,500,10,0.2,0.6,0.7,0.559,0.214,0.18,0.264
0.9,500,10,0.2,0.7,0.5,0.559,0.216,0.18,0.27
0.8,1000,10,0.2,0.6,0.5,0.559,0.215,0.18,0.267
0.8,1000,10,0.2,0.6,0.5,0.559,0.215,0.18,0.267
0.8,500,10,0.3,0.7,0.8,0.559,0.214,0.18,0.264
0.8,500,10,0.4,0.8,0.5,0.559,0.214,0.18,0.264
0.8,500,15,0.4,0.9,0.9,0.559,0.214,0.18,0.264
0.8,500,15,0.4,0.9,0.9,0.559,0.214,0.18,0.264
0.8,500,15,0.4,0.9,0.9,0.559,0.214,0.18,0.264
0.8,500,15,0.4,0.9,0.9,0.559,0.214,0.18,0.264
0.8,500,15,0.4,0.9,0.9,0.559,0.214,0.18,0.264
0.8,500,15,0.4,0.9,0.9,0.559,0.214,0.18,0.264
0.8,500,15,0.4,0.9,0.9,0.559,0.214,0.18,0.264
0.8,500,15,0.4,0.9,0.9,0.559,0.214,0.18,0.264
0.8,1000,20,0.4,0.9,0.5,0.559,0.215,0.18,0.268
0.8,1000,20,0.4,0.9,0.5,0.559,0.215,0.18,0.268
0.8,1000,20,0.4,0.9,0.5,0.559,0.215,0.18,0.268
0.8,1000,20,0.4,0.9,0.5,0.559,0.215,0.18,0.268
0.8,1000,20,0.4,0.9,0.5,0.559,0.215,0.18,0.268
0.8,1000,20,0.4,0.9,0.5,0.559,0.215,0.18,0.268
0.8,1000,20,0.4,0.9,0.5,0.559,0.215,0.18,0.268
0.8,1000,20,0.4,0.9,0.5,0.559,0.215,0.18,0.268
0.9,1000,10,0.1,0.9,0.5,0.559,0.215,0.176,0.275
0.9,1000,10,0.1,0.9,0.5,0.559,0.215,0.176,0.275
0.9,1000,10,0.1,0.9,0.5,0.559,0.215,0.176,0.275
0.9,1000,10,0.1,0.9,0.5,0.559,0.215,0.176,0.275
0.9,1000,10,0.1,0.9,0.5,0.559,0.215,0.176,0.275
0.9,1000,10,0.1,0.9,0.5,0.559,0.215,0.176,0.275
0.8,500,10,0.2,0.9,0.6,0.559,0.214,0.176,0.273
0.8,500,10,0.2,0.9,0.6,0.559,0.214,0.176,0.273
0.9,1000,10,0.1,0.9,0.5,0.559,0.215,0.176,0.275
0.9,1000,10,0.1,0.9,0.5,0.559,0.215,0.176,0.275
0.8,1000,10,0.2,0.5,0.8,0.559,0.214,0.176,0.273
0.8,1000,10,0.2,0.5,0.8,0.559,0.214,0.176,0.273
0.9,1000,10,0.2,0.8,0.8,0.559,0.216,0.176,0.278
0.9,1000,10,0.2,0.8,0.8,0.559,0.216,0.176,0.278
0.9,1000,10,0.2,0.8,0.8,0.559,0.216,0.176,0.278
0.9,1000,10,0.2,0.8,0.8,0.559,0.216,0.176,0.278
0.8,500,15,0.4,0.7,0.8,0.559,0.215,0.176,0.275
0.8,1000,15,0.4,0.7,0.5,0.559,0.215,0.176,0.275
0.8,1000,15,0.4,0.7,0.5,0.559,0.215,0.176,0.275
0.8,1000,15,0.4,0.8,0.7,0.559,0.216,0.176,0.278
0.8,1000,15,0.4,0.8,0.7,0.559,0.216,0.176,0.278
0.9,1000,15,0.3,0.9,0.5,0.559,0.214,0.176,0.272
0.9,1000,15,0.3,0.9,0.5,0.559,0.214,0.176,0.272
0.8,500,15,0.3,0.7,0.5,0.559,0.216,0.176,0.278
0.9,1000,15,0.3,0.9,0.5,0.559,0.214,0.176,0.272
0.9,1000,15,0.3,0.9,0.5,0.559,0.214,0.176,0.272
0.8,500,15,0.4,0.7,0.8,0.559,0.215,0.176,0.275
0.8,1000,15,0.4,0.7,0.5,0.559,0.215,0.176,0.275
0.8,1000,15,0.4,0.7,0.5,0.559,0.215,0.176,0.275
0.9,1000,15,0.3,0.9,0.5,0.559,0.214,0.176,0.272
0.8,1000,15,0.4,0.8,0.7,0.559,0.216,0.176,0.278
0.8,1000,15,0.4,0.8,0.7,0.559,0.216,0.176,0.278
0.9,1000,15,0.3,0.9,0.5,0.559,0.214,0.176,0.272
0.9,1000,15,0.3,0.9,0.5,0.559,0.214,0.176,0.272
0.9,1000,15,0.3,0.9,0.5,0.559,0.214,0.176,0.272
0.8,500,20,0.1,0.9,0.6,0.559,0.215,0.176,0.275
0.8,500,20,0.1,0.9,0.6,0.559,0.215,0.176,0.275
0.8,1000,10,0.1,0.8,0.9,0.559,0.214,0.173,0.283
0.8,1000,10,0.1,0.8,0.9,0.559,0.214,0.173,0.283
0.8,1000,10,0.1,0.8,0.9,0.559,0.214,0.173,0.283
0.8,1000,10,0.1,0.8,0.9,0.559,0.214,0.173,0.283
0.8,500,15,0.2,0.5,0.6,0.559,0.214,0.173,0.282
0.9,500,15,0.2,0.9,0.7,0.559,0.215,0.173,0.285
0.8,500,15,0.2,0.9,0.6,0.559,0.214,0.173,0.28
0.9,500,15,0.2,0.9,0.7,0.559,0.215,0.173,0.285
0.8,500,15,0.2,0.9,0.8,0.559,0.214,0.173,0.28
0.8,500,15,0.2,0.9,0.6,0.559,0.214,0.173,0.28
0.9,500,15,0.2,0.9,0.7,0.559,0.215,0.173,0.285
0.8,500,15,0.2,0.9,0.8,0.559,0.214,0.173,0.28
0.9,500,15,0.2,0.9,0.7,0.559,0.215,0.173,0.285
0.8,1000,15,0.3,0.6,0.5,0.559,0.214,0.173,0.282
0.8,1000,15,0.2,0.9,0.8,0.559,0.215,0.173,0.287
0.8,1000,15,0.2,0.9,0.8,0.559,0.215,0.173,0.287
0.9,1000,15,0.3,0.8,0.6,0.559,0.214,0.173,0.28
0.9,1000,15,0.3,0.8,0.6,0.559,0.214,0.173,0.28
0.8,1000,15,0.2,0.9,0.8,0.559,0.215,0.173,0.287
0.8,1000,15,0.2,0.9,0.8,0.559,0.215,0.173,0.287
0.8,1000,15,0.3,0.6,0.5,0.559,0.214,0.173,0.282
0.8,1000,15,0.3,0.6,0.7,0.559,0.215,0.173,0.287
0.8,1000,15,0.3,0.6,0.7,0.559,0.215,0.173,0.287
0.8,1000,15,0.3,0.8,0.7,0.559,0.214,0.173,0.28
0.9,1000,15,0.3,0.8,0.6,0.559,0.214,0.173,0.28
0.8,1000,15,0.3,0.8,0.7,0.559,0.214,0.173,0.28
0.9,1000,15,0.3,0.8,0.6,0.559,0.214,0.173,0.28
0.8,500,20,0.4,0.8,0.6,0.559,0.215,0.173,0.287
0.8,1000,20,0.4,0.5,0.7,0.559,0.214,0.173,0.282
0.8,1000,20,0.4,0.5,0.7,0.559,0.214,0.173,0.282
0.9,500,20,0.3,0.8,0.7,0.559,0.214,0.173,0.28
0.8,500,20,0.3,0.8,0.7,0.559,0.214,0.173,0.283
0.9,1000,20,0.3,0.6,0.5,0.559,0.214,0.173,0.283
0.9,1000,20,0.3,0.6,0.5,0.559,0.214,0.173,0.283
0.9,500,20,0.3,0.8,0.7,0.559,0.214,0.173,0.28
0.9,1000,20,0.3,0.6,0.5,0.559,0.214,0.173,0.283
0.9,1000,20,0.3,0.6,0.5,0.559,0.214,0.173,0.283
0.8,500,20,0.4,0.8,0.6,0.559,0.215,0.173,0.287
0.8,1000,20,0.4,0.5,0.7,0.559,0.214,0.173,0.282
0.8,1000,20,0.4,0.5,0.7,0.559,0.214,0.173,0.282
0.9,500,15,0.1,0.5,0.7,0.559,0.213,0.169,0.289
0.8,500,15,0.1,0.5,0.9,0.559,0.215,0.169,0.296
0.8,500,15,0.1,0.5,0.9,0.559,0.215,0.169,0.296
0.9,500,15,0.1,0.5,0.7,0.559,0.213,0.169,0.289
0.8,1000,15,0.2,0.9,0.7,0.559,0.215,0.169,0.294
0.8,1000,15,0.2,0.9,0.7,0.559,0.215,0.169,0.294
0.8,1000,15,0.2,0.9,0.7,0.559,0.215,0.169,0.294
0.8,1000,15,0.2,0.9,0.7,0.559,0.215,0.169,0.294
0.9,500,20,0.4,0.5,0.6,0.559,0.213,0.169,0.289
0.9,500,20,0.4,0.5,0.6,0.559,0.213,0.169,0.289
0.8,500,20,0.4,0.7,0.8,0.559,0.213,0.169,0.289
0.9,500,20,0.1,0.6,0.7,0.559,0.213,0.169,0.289
0.9,500,20,0.1,0.6,0.7,0.559,0.213,0.169,0.289
0.8,500,20,0.1,0.9,0.7,0.559,0.215,0.169,0.294
0.8,500,20,0.1,0.9,0.7,0.559,0.215,0.169,0.294
0.9,500,20,0.2,0.8,0.8,0.559,0.215,0.169,0.294
0.8,500,20,0.2,0.8,0.7,0.559,0.214,0.169,0.291
0.9,1000,20,0.2,0.8,0.8,0.559,0.215,0.169,0.294
0.9,1000,20,0.2,0.8,0.8,0.559,0.215,0.169,0.294
0.8,500,20,0.3,0.7,0.8,0.559,0.215,0.169,0.294
0.9,500,20,0.2,0.8,0.8,0.559,0.215,0.169,0.294
0.9,500,20,0.4,0.5,0.6,0.559,0.213,0.169,0.289
0.9,500,20,0.4,0.5,0.6,0.559,0.213,0.169,0.289
0.8,500,20,0.4,0.7,0.8,0.559,0.213,0.169,0.289
0.9,1000,20,0.2,0.8,0.8,0.559,0.215,0.169,0.294
0.9,1000,20,0.2,0.8,0.8,0.559,0.215,0.169,0.294
0.8,500,15,0.1,0.6,0.8,0.559,0.215,0.165,0.307
0.9,500,20,0.2,0.8,0.7,0.559,0.214,0.165,0.301
0.9,500,20,0.2,0.8,0.7,0.559,0.214,0.165,0.301
0.8,1000,5,0.4,0.8,0.9,0.558,0.215,0.218,0.211
0.8,1000,5,0.4,0.8,0.9,0.558,0.215,0.218,0.211
0.8,1000,5,0.4,0.8,0.9,0.558,0.215,0.218,0.211
0.8,1000,5,0.4,0.8,0.9,0.558,0.215,0.218,0.211
0.8,1000,5,0.4,0.8,0.9,0.558,0.215,0.218,0.211
0.8,1000,5,0.4,0.8,0.9,0.558,0.215,0.218,0.211
0.8,1000,5,0.4,0.8,0.9,0.558,0.215,0.218,0.211
0.8,1000,5,0.4,0.8,0.9,0.558,0.215,0.218,0.211
0.9,1000,6,0.4,0.5,0.5,0.558,0.214,0.211,0.216
0.9,1000,6,0.4,0.5,0.5,0.558,0.214,0.211,0.216
0.9,1000,6,0.4,0.5,0.5,0.558,0.214,0.211,0.216
0.9,1000,6,0.4,0.5,0.5,0.558,0.214,0.211,0.216
0.9,1000,6,0.4,0.5,0.5,0.558,0.214,0.211,0.216
0.9,1000,6,0.4,0.5,0.5,0.558,0.214,0.211,0.216
0.9,1000,6,0.3,0.9,0.7,0.558,0.214,0.197,0.234
0.9,1000,6,0.3,0.9,0.7,0.558,0.214,0.197,0.234
0.9,1000,6,0.3,0.9,0.7,0.558,0.214,0.197,0.234
0.9,1000,6,0.3,0.9,0.7,0.558,0.214,0.197,0.234
0.9,1000,6,0.3,0.9,0.7,0.558,0.214,0.197,0.234
0.9,1000,6,0.3,0.9,0.7,0.558,0.214,0.197,0.234
0.9,1000,6,0.3,0.9,0.7,0.558,0.214,0.197,0.234
0.9,1000,6,0.3,0.9,0.7,0.558,0.214,0.197,0.234
0.9,1000,6,0.4,0.9,0.7,0.558,0.213,0.194,0.236
0.9,1000,6,0.4,0.9,0.7,0.558,0.213,0.194,0.236
0.9,1000,6,0.4,0.9,0.7,0.558,0.213,0.194,0.236
0.9,1000,6,0.4,0.9,0.7,0.558,0.213,0.194,0.236
0.9,1000,6,0.4,0.9,0.7,0.558,0.213,0.194,0.236
0.9,1000,6,0.4,0.9,0.7,0.558,0.213,0.194,0.236
0.9,1000,6,0.4,0.9,0.7,0.558,0.213,0.194,0.236
0.9,1000,6,0.4,0.9,0.7,0.558,0.213,0.194,0.236
0.9,1000,6,0.4,0.9,0.7,0.558,0.213,0.194,0.236
0.9,1000,6,0.4,0.9,0.7,0.558,0.213,0.194,0.236
0.9,1000,6,0.4,0.9,0.7,0.558,0.213,0.194,0.236
0.9,1000,6,0.4,0.9,0.7,0.558,0.213,0.194,0.236
0.9,1000,6,0.4,0.9,0.7,0.558,0.213,0.194,0.236
0.9,1000,6,0.4,0.9,0.7,0.558,0.213,0.194,0.236
0.8,1000,10,0.4,0.7,0.6,0.558,0.213,0.187,0.248
0.8,1000,10,0.4,0.7,0.6,0.558,0.213,0.187,0.248
0.9,500,10,0.2,0.5,0.6,0.558,0.214,0.187,0.25
0.9,500,10,0.2,0.5,0.6,0.558,0.214,0.187,0.25
0.8,1000,10,0.4,0.7,0.6,0.558,0.213,0.187,0.248
0.8,1000,10,0.4,0.7,0.6,0.558,0.213,0.187,0.248
0.9,500,10,0.4,0.5,0.7,0.558,0.214,0.183,0.256
0.9,500,10,0.4,0.5,0.7,0.558,0.214,0.183,0.256
0.9,500,10,0.1,0.7,0.9,0.558,0.213,0.183,0.255
0.9,500,10,0.1,0.7,0.9,0.558,0.213,0.183,0.255
0.9,500,10,0.1,0.7,0.9,0.558,0.213,0.183,0.255
0.9,500,10,0.1,0.7,0.9,0.558,0.213,0.183,0.255
0.9,500,10,0.4,0.5,0.7,0.558,0.214,0.183,0.256
0.9,1000,10,0.3,0.8,0.6,0.558,0.213,0.183,0.255
0.9,1000,10,0.3,0.8,0.6,0.558,0.213,0.183,0.255
0.9,500,10,0.4,0.5,0.7,0.558,0.214,0.183,0.256
0.9,1000,10,0.3,0.8,0.6,0.558,0.213,0.183,0.255
0.9,1000,10,0.3,0.8,0.6,0.558,0.213,0.183,0.255
0.9,500,10,0.4,0.7,0.5,0.558,0.212,0.18,0.259
0.9,500,10,0.4,0.5,0.8,0.558,0.213,0.18,0.26
0.9,500,10,0.4,0.7,0.5,0.558,0.212,0.18,0.259
0.9,1000,10,0.4,0.6,0.5,0.558,0.212,0.18,0.259
0.9,500,10,0.4,0.5,0.8,0.558,0.213,0.18,0.26
0.9,1000,10,0.4,0.6,0.5,0.558,0.212,0.18,0.259
0.8,500,10,0.4,0.8,0.8,0.558,0.213,0.18,0.262
0.9,1000,10,0.4,0.6,0.5,0.558,0.212,0.18,0.259
0.9,1000,10,0.4,0.6,0.5,0.558,0.212,0.18,0.259
0.8,1000,10,0.4,0.8,0.7,0.558,0.213,0.18,0.263
0.8,1000,10,0.4,0.8,0.7,0.558,0.213,0.18,0.263
0.9,500,10,0.2,0.8,0.5,0.558,0.213,0.18,0.263
0.9,500,10,0.2,0.9,0.7,0.558,0.213,0.18,0.26
0.9,500,10,0.2,0.9,0.7,0.558,0.213,0.18,0.26
0.9,500,10,0.2,0.8,0.5,0.558,0.213,0.18,0.263
0.9,500,10,0.2,0.9,0.7,0.558,0.213,0.18,0.26
0.8,1000,10,0.2,0.5,0.7,0.558,0.213,0.18,0.26
0.8,1000,10,0.2,0.5,0.7,0.558,0.213,0.18,0.26
0.9,500,10,0.2,0.9,0.7,0.558,0.213,0.18,0.26
0.9,500,10,0.3,0.9,0.8,0.558,0.213,0.18,0.263
0.8,500,10,0.3,0.9,0.7,0.558,0.213,0.18,0.26
0.9,500,10,0.3,0.9,0.8,0.558,0.213,0.18,0.263
0.8,500,10,0.3,0.9,0.7,0.558,0.213,0.18,0.26
0.9,500,10,0.3,0.9,0.8,0.558,0.213,0.18,0.263
0.9,500,10,0.4,0.7,0.5,0.558,0.212,0.18,0.259
0.9,500,10,0.4,0.5,0.8,0.558,0.213,0.18,0.26
0.9,500,10,0.3,0.9,0.8,0.558,0.213,0.18,0.263
0.9,1000,10,0.3,0.9,0.8,0.558,0.212,0.18,0.259
0.9,1000,10,0.3,0.9,0.8,0.558,0.212,0.18,0.259
0.9,1000,10,0.4,0.6,0.5,0.558,0.212,0.18,0.259
0.9,1000,10,0.4,0.6,0.5,0.558,0.212,0.18,0.259
0.9,500,10,0.4,0.5,0.8,0.558,0.213,0.18,0.26
0.9,500,10,0.4,0.7,0.5,0.558,0.212,0.18,0.259
0.9,1000,10,0.3,0.9,0.8,0.558,0.212,0.18,0.259
0.9,1000,10,0.3,0.9,0.8,0.558,0.212,0.18,0.259
0.8,500,10,0.4,0.8,0.8,0.558,0.213,0.18,0.262
0.9,1000,10,0.4,0.6,0.5,0.558,0.212,0.18,0.259
0.9,1000,10,0.4,0.6,0.5,0.558,0.212,0.18,0.259
0.9,1000,10,0.3,0.9,0.8,0.558,0.212,0.18,0.259
0.9,1000,10,0.3,0.9,0.8,0.558,0.212,0.18,0.259
0.9,1000,10,0.3,0.9,0.8,0.558,0.212,0.18,0.259
0.9,1000,10,0.3,0.9,0.8,0.558,0.212,0.18,0.259
0.8,1000,10,0.4,0.8,0.7,0.558,0.213,0.18,0.263
0.8,1000,10,0.4,0.8,0.7,0.558,0.213,0.18,0.263
0.9,1000,10,0.1,0.7,0.7,0.558,0.212,0.176,0.267
0.9,1000,10,0.1,0.7,0.7,0.558,0.212,0.176,0.267
0.9,1000,10,0.1,0.6,0.9,0.558,0.212,0.176,0.267
0.9,1000,10,0.1,0.6,0.9,0.558,0.212,0.176,0.267
0.9,1000,10,0.1,0.6,0.9,0.558,0.212,0.176,0.267
0.9,1000,10,0.1,0.6,0.9,0.558,0.212,0.176,0.267
0.9,500,10,0.2,0.7,0.6,0.558,0.212,0.176,0.266
0.8,1000,10,0.1,0.8,0.6,0.558,0.213,0.176,0.269
0.8,1000,10,0.1,0.8,0.6,0.558,0.213,0.176,0.269
0.9,500,10,0.2,0.7,0.6,0.558,0.212,0.176,0.266
0.9,1000,10,0.1,0.7,0.7,0.558,0.212,0.176,0.267
0.9,1000,10,0.1,0.7,0.7,0.558,0.212,0.176,0.267
0.9,1000,10,0.1,0.6,0.9,0.558,0.212,0.176,0.267
0.9,1000,10,0.1,0.6,0.9,0.558,0.212,0.176,0.267
0.9,1000,10,0.1,0.6,0.9,0.558,0.212,0.176,0.267
0.9,1000,10,0.1,0.6,0.9,0.558,0.212,0.176,0.267
0.8,1000,10,0.1,0.9,0.7,0.558,0.213,0.176,0.27
0.8,1000,10,0.1,0.9,0.7,0.558,0.213,0.176,0.27
0.8,1000,10,0.1,0.9,0.7,0.558,0.213,0.176,0.27
0.8,1000,10,0.1,0.9,0.7,0.558,0.213,0.176,0.27
0.8,1000,10,0.2,0.6,0.9,0.558,0.212,0.176,0.267
0.8,1000,10,0.2,0.6,0.9,0.558,0.212,0.176,0.267
0.8,1000,10,0.2,0.6,0.9,0.558,0.212,0.176,0.267
0.8,1000,10,0.2,0.6,0.9,0.558,0.212,0.176,0.267
0.8,500,15,0.4,0.6,0.6,0.558,0.212,0.176,0.267
0.8,1000,15,0.4,0.9,0.6,0.558,0.213,0.176,0.27
0.8,1000,15,0.4,0.9,0.6,0.558,0.213,0.176,0.27
0.8,1000,15,0.4,0.9,0.6,0.558,0.213,0.176,0.27
0.8,1000,15,0.4,0.9,0.6,0.558,0.213,0.176,0.27
0.8,500,15,0.4,0.6,0.6,0.558,0.212,0.176,0.267
0.8,1000,15,0.4,0.9,0.6,0.558,0.213,0.176,0.27
0.8,1000,15,0.4,0.9,0.6,0.558,0.213,0.176,0.27
0.8,1000,15,0.4,0.9,0.6,0.558,0.213,0.176,0.27
0.8,1000,15,0.4,0.9,0.6,0.558,0.213,0.176,0.27
0.9,1000,10,0.1,0.8,0.9,0.558,0.212,0.173,0.275
0.9,1000,10,0.1,0.8,0.9,0.558,0.212,0.173,0.275
0.9,1000,10,0.1,0.8,0.9,0.558,0.212,0.173,0.275
0.9,1000,10,0.1,0.8,0.9,0.558,0.212,0.173,0.275
0.9,1000,10,0.1,0.8,0.9,0.558,0.212,0.173,0.275
0.9,1000,10,0.1,0.8,0.9,0.558,0.212,0.173,0.275
0.9,1000,10,0.1,0.8,0.9,0.558,0.212,0.173,0.275
0.9,1000,10,0.1,0.8,0.9,0.558,0.212,0.173,0.275
0.8,1000,15,0.4,0.8,0.6,0.558,0.213,0.173,0.278
0.8,1000,15,0.4,0.8,0.6,0.558,0.213,0.173,0.278
0.8,1000,15,0.4,0.8,0.9,0.558,0.212,0.173,0.274
0.8,1000,15,0.4,0.8,0.9,0.558,0.212,0.173,0.274
0.8,1000,15,0.4,0.8,0.9,0.558,0.212,0.173,0.274
0.8,1000,15,0.4,0.8,0.9,0.558,0.212,0.173,0.274
0.8,500,15,0.2,0.8,0.7,0.558,0.212,0.173,0.275
0.9,1000,15,0.2,0.9,0.7,0.558,0.212,0.173,0.274
0.9,1000,15,0.2,0.9,0.7,0.558,0.212,0.173,0.274
0.9,1000,15,0.3,0.6,0.5,0.558,0.213,0.173,0.278
0.9,1000,15,0.3,0.6,0.5,0.558,0.213,0.173,0.278
0.9,1000,15,0.2,0.9,0.7,0.558,0.212,0.173,0.274
